-180,-73.47124481
-179.278564453125,-73.70309448
-178.5571136474609,-73.97154999
-177.8356781005859,-74.08950806
-177.1142272949219,-74.17899323
-176.3927917480469,-74.51455688
-175.6713409423828,-75.03723144999999
-174.9499053955078,-75.26704407
-174.2284545898438,-76.58491515999999
-173.5070190429688,-78.46816253999999
-172.7855682373047,-80.27616119
-172.0641326904297,-82.30990601000001
-171.3426818847656,-83.84132385
-170.6212463378906,-85.91574097
-169.8997955322266,-85.94421387
-169.1783599853516,-84.07926941
-168.4569091796875,-82.54785156
-167.7354736328125,-81.00017548
-167.0140228271484,-79.94873047
-166.2925872802734,-79.64163207999999
-165.5711364746094,-79.42402649
-164.8497009277344,-79.29182434000001
-164.1282501220703,-79.37114716000001
-163.4068145751953,-79.99957275
-162.6853637695313,-80.87205505
-161.9639282226563,-81.66928101000001
-161.2424774169922,-81.53098297
-160.5210418701172,-79.74942016999999
-159.7996063232422,-78.10411834999999
-159.0781555175781,-77.13198853
-158.3567199707031,-76.12121582
-157.6352691650391,-75.24263763
-156.9138336181641,-74.36813354
-156.1923828125,-73.55463408999999
-155.470947265625,-73.13974761999999
-154.7494964599609,-72.54995728
-154.0280609130859,-72.04559326
-153.3066101074219,-71.67951965
-152.5851745605469,-71.00228119000001
-151.8637237548828,-70.39215851
-151.1422882080078,-69.67221069
-150.4208374023438,-69.03768158
-149.6994018554688,-68.34417725
-148.9779510498047,-67.86624146
-148.2565155029297,-67.30696106000001
-147.5350646972656,-67.07714844
-146.8136291503906,-66.79445647999999
-146.0921783447266,-66.7883606
-145.3707427978516,-66.77412415000001
-144.6492919921875,-66.9429245
-143.9278564453125,-67.21340942000001
-143.2064056396484,-67.80319977000001
-142.4849700927734,-68.44179535000001
-141.7635345458984,-69.39562225
-141.0420837402344,-70.41046143
-140.3206481933594,-71.34191894999999
-139.5991973876953,-72.02729033999999
-138.8777618408203,-71.00024414000001
-138.1563110351563,-69.55221558
-137.4348754882813,-68.3706131
-136.7134246826172,-67.15646362
-135.9919891357422,-66.28398894999999
-135.2705383300781,-65.68199921
-134.5491027832031,-65.21627045
-133.8276519775391,-64.97019195999999
-133.1062164306641,-64.86647034000001
-132.384765625,-64.90307617000001
-131.663330078125,-65.01493073
-130.9418792724609,-65.30575562
-130.2204437255859,-65.57624817
-129.4989929199219,-65.90571593999999
-128.7775573730469,-66.25348663
-128.0561065673828,-66.61345673
-127.3346710205078,-67.06088257
-126.6132278442383,-67.54491425000001
-125.8917846679688,-68.14080048
-125.1703414916992,-68.74481964
-124.4488983154297,-69.35697937000001
-123.7274551391602,-69.59899901999999
-123.0060119628906,-69.50747681
-122.2845687866211,-68.88311768
-121.5631256103516,-68.18960571
-120.841682434082,-67.50423431
-120.1202392578125,-67.00596619
-119.398796081543,-66.75988769999999
-118.6773529052734,-66.63786316
-117.9559097290039,-66.64803314
-117.2344665527344,-66.65616608000001
-116.5130233764648,-66.77819061
-115.7915802001953,-66.83920288
-115.0701370239258,-66.57074738
-114.3486938476563,-66.29009247000001
-113.6272583007813,-66.00942993
-112.9058151245117,-65.72064209
-112.1843719482422,-65.73284149
-111.4629287719727,-65.70436859
-110.7414855957031,-65.73487854
-110.0200424194336,-65.92808533
-109.2985992431641,-66.03587340999999
-108.5771560668945,-66.04807280999999
-107.855712890625,-65.9728241
-107.1342697143555,-65.69013214
-106.4128265380859,-65.28542328
-105.6913833618164,-65.01696776999999
-104.9699401855469,-64.81562805
-104.2484970092773,-64.7281723
-103.5270538330078,-64.813591
-102.8056106567383,-64.95798492
-102.0841674804688,-65.24067688
-101.3627243041992,-65.53556824
-100.6412811279297,-65.88130950999999
-99.91983795166016,-66.15383147999999
-99.19839477539063,-66.16400145999999
-98.47695159912109,-66.12942505
-97.75550842285156,-66.21687317
-97.03406524658203,-66.25348663
-96.3126220703125,-66.42838286999999
-95.59117889404297,-66.60328674
-94.86973571777344,-67.11579132
-94.14830017089844,-67.66287231
-93.42685699462891,-68.37265015
-92.70541381835938,-69.32240295
-91.98397064208984,-70.06879425
-91.26252746582031,-70.75212860000001
-90.54108428955078,-71.14057158999999
-89.81964111328125,-71.43547058
-89.09819793701172,-71.54732513
-88.37675476074219,-71.63477325
-87.65531158447266,-71.97034454
-86.93386840820313,-72.53979492000001
-86.21242523193359,-73.62988281
-85.49098205566406,-74.82165526999999
-84.76953887939453,-76.81472778
-84.048095703125,-78.89727782999999
-83.32665252685547,-81.44963074
-82.60520935058594,-80.50190735
-81.88376617431641,-78.39698029
-81.16232299804688,-77.63636017
-80.44087982177734,-76.80049133
-79.71943664550781,-76.18019867
-78.99799346923828,-76.34696198
-78.27655029296875,-76.78218842
-77.55510711669922,-77.65059662
-76.83366394042969,-78.87084197999999
-76.11222076416016,-79.48503113
-75.39078521728516,-78.472229
-74.66934204101563,-76.33272552
-73.94789886474609,-74.31932068
-73.22645568847656,-72.54386139
-72.50501251220703,-71.37445830999999
-71.7835693359375,-70.47350311
-71.06212615966797,-70.39825439000001
-70.34068298339844,-70.40232849
-69.61923980712891,-70.56298828
-68.89779663085938,-71.40293121000001
-68.17635345458984,-72.25710297000001
-67.45491027832031,-73.62784576
-66.73346710205078,-74.35796356
-66.01202392578125,-73.57496643
-65.29058074951172,-72.40149689
-64.56913757324219,-71.37648772999999
-63.84769439697266,-70.55892181
-63.12625122070313,-70.19895172
-62.40480804443359,-70.30063629
-61.68336486816406,-70.64230347
-60.9619255065918,-71.41716766
-60.24048233032227,-72.74926757999999
-59.51903915405273,-74.65895844000001
-58.7975959777832,-77.11775208
-58.07615280151367,-81.43743134
-57.35470962524414,-88.11625671
-56.63326644897461,-85.9808197
-55.91182327270508,-83.23120117000001
-55.19038009643555,-81.14253998
-54.46893692016602,-80.7276535
-53.74749374389648,-80.25988769999999
-53.02605056762695,-80.91069031000001
-52.30460739135742,-82.53361511
-51.58316802978516,-85.13275145999999
-50.86172485351563,-84.60803986000001
-50.14028167724609,-81.65504455999999
-49.41883850097656,-79.13929749
-48.69739532470703,-77.52246857
-47.9759521484375,-75.79785156
-47.25450897216797,-74.59997559
-46.53306579589844,-73.75597381999999
-45.81162261962891,-72.99128723
-45.09017944335938,-72.27743529999999
-44.36873626708984,-71.59410095
-43.64729309082031,-70.90872955
-42.92584991455078,-70.18471527
-42.20441055297852,-69.18614196999999
-41.48296737670898,-68.47026825
-40.76152420043945,-67.80522919000001
-40.04008102416992,-67.00393677
-39.31863784790039,-66.29822540000001
-38.59719467163086,-65.82639313
-37.87575149536133,-65.41354370000001
-37.1543083190918,-65.23457336
-36.43286514282227,-65.13492583999999
-35.71142196655273,-65.12475585999999
-34.9899787902832,-65.202034
