-180,-51.32781982
-179.278564453125,-51.31358337
-178.5571136474609,-51.33595276
-177.8356781005859,-51.43967438
-177.1142272949219,-51.58000183
-176.3927917480469,-51.87286377
-175.6713409423828,-52.22470093
-174.9499053955078,-52.67008972
-174.2284545898438,-53.25174713
-173.5070190429688,-53.94931793
-172.7855682373047,-54.91127777
-172.0641326904297,-55.95458984
-171.3426818847656,-57.33550262
-170.6212463378906,-58.98690796
-169.8997955322266,-61.24233246
-169.1783599853516,-64.01636505000001
-168.4569091796875,-67.72184753000001
-167.7354736328125,-68.37265015
-167.0140228271484,-64.38243866000001
-166.2925872802734,-61.41316986
-165.5711364746094,-58.98487091
-164.8497009277344,-57.20534515
-164.1282501220703,-55.88951111
-163.4068145751953,-54.94382477
-162.6853637695313,-54.02863312
-161.9639282226563,-53.39817047
-161.2424774169922,-52.89787292
-160.5210418701172,-52.53790283
-159.7996063232422,-52.30401611
-159.0781555175781,-52.14538574
-158.3567199707031,-52.08641052
-157.6352691650391,-52.08030701
-156.9138336181641,-52.13725281
-156.1923828125,-52.28368378
-155.470947265625,-52.44638062
-154.7494964599609,-52.80635071
-154.0280609130859,-53.10531616
-153.3066101074219,-53.57511139
-152.5851745605469,-54.0957489
-151.8637237548828,-54.65096283
-151.1422882080078,-55.25295258
-150.4208374023438,-55.86917877
-149.6994018554688,-56.51387024
-148.9779510498047,-57.16060638
-148.2565155029297,-57.88665009
-147.5350646972656,-58.46016693
-146.8136291503906,-58.88928986
-146.0921783447266,-59.16791534
-145.3707427978516,-58.96453857
-144.6492919921875,-58.6187973
-143.9278564453125,-58.22831726
-143.2064056396484,-57.66700745
-142.4849700927734,-57.06908417
-141.7635345458984,-56.36134338
-141.0420837402344,-55.73698425
-140.3206481933594,-55.09838867
-139.5991973876953,-54.47809601
-138.8777618408203,-53.93711853
-138.1563110351563,-53.46935272
-137.4348754882813,-53.10734558
-136.7134246826172,-52.86329651
-135.9919891357422,-52.67619324
-135.2705383300781,-52.6233139
-134.5491027832031,-52.65585327
-133.8276519775391,-52.80838776
-133.1062164306641,-52.98532104
-132.384765625,-53.31682587
-131.663330078125,-53.66459656
-130.9418792724609,-54.10591888
-130.2204437255859,-54.45165253
-129.4989929199219,-54.69367218
-128.7775573730469,-54.67943573
-128.0561065673828,-54.46995544
-127.3346710205078,-54.18523407
-126.6132278442383,-53.89237213
-125.8917846679688,-53.62188721
-125.1703414916992,-53.46121979
-124.4488983154297,-53.40834045
-123.7274551391602,-53.42461395
-123.0060119628906,-53.552742
-122.2845687866211,-53.83746338
-121.5631256103516,-54.18727112
-120.841682434082,-54.65909576
-120.1202392578125,-55.12686157
-119.398796081543,-55.50106812
-118.6773529052734,-55.65969849
-117.9559097290039,-55.381073
-117.2344665527344,-54.94992065
-116.5130233764648,-54.38454437
-115.7915802001953,-53.8557663
-115.0701370239258,-53.36766815
-114.3486938476563,-53.06667328
-113.6272583007813,-52.90600586
-112.9058151245117,-52.88567352
-112.1843719482422,-52.94261169
-111.4629287719727,-53.11751556
-110.7414855957031,-53.44698334
-110.0200424194336,-53.87610626
-109.2985992431641,-54.2381134
-108.5771560668945,-54.65706635
-107.855712890625,-54.95602417
-107.1342697143555,-54.99060059
-106.4128265380859,-54.75671387
-105.6913833618164,-54.39878082
-104.9699401855469,-53.96152496
-104.2484970092773,-53.56900787
-103.5270538330078,-53.27411652
-102.8056106567383,-53.0280304
-102.0841674804688,-52.87753296
-101.3627243041992,-52.82058716
-100.6412811279297,-52.78398132
-99.91983795166016,-52.75144196
-99.19839477539063,-52.74330902
-98.47695159912109,-52.79821777
-97.75550842285156,-52.83279419
-97.03406524658203,-52.85923004
-96.3126220703125,-52.90600586
-95.59117889404297,-52.99549103
-94.86973571777344,-53.08294678
-94.14830017089844,-53.25988007
-93.42685699462891,-53.42054749
-92.70541381835938,-53.64629364
-91.98397064208984,-53.9005127
-91.26252746582031,-54.08557892
-90.54108428955078,-54.20149994
-89.81964111328125,-54.1120224
-89.09819793701172,-53.89237213
-88.37675476074219,-53.56697845
-87.65531158447266,-53.25988007
-86.93386840820313,-52.89990234
-86.21242523193359,-52.59077454
-85.49098205566406,-52.37723541
-84.76953887939453,-52.23487091
-84.048095703125,-52.14335632
-83.32665252685547,-52.13928223
-82.60520935058594,-52.14742279
-81.88376617431641,-52.24910736
-81.16232299804688,-52.32639313
-80.44087982177734,-52.41384125
-79.71943664550781,-52.49315643
-78.99799346923828,-52.58467865
-78.27655029296875,-52.6233139
-77.55510711669922,-52.5989151
-76.83366394042969,-52.4972229
-76.11222076416016,-52.30605316
-75.39078521728516,-52.01319122
-74.66934204101563,-51.6572876
-73.94789886474609,-51.27291107
-73.22645568847656,-50.89666748
-72.50501251220703,-50.45330811
-71.7835693359375,-49.96927643
-71.06212615966797,-49.47711182
-70.34068298339844,-49.0134201
-69.61923980712891,-48.5334549
-68.89779663085938,-48.01891327
-68.17635345458984,-47.56742096
-67.45491027832031,-47.14440155
-66.73346710205078,-46.67460632
-66.01202392578125,-46.30243683
-65.29058074951172,-45.8285675
-64.56913757324219,-45.42995453
-63.84769439697266,-45.04354858
-63.12625122070313,-44.73847961
-62.40480804443359,-44.42528534
-61.68336486816406,-44.17310333
-60.9619255065918,-43.83753204
-60.24048233032227,-43.55687714
-59.51903915405273,-43.29452515
-58.7975959777832,-42.98946381
-58.07615280151367,-42.6925354
-57.35470962524414,-42.36510468
-56.63326644897461,-42.0641098
-55.91182327270508,-41.7102356
-55.19038009643555,-41.38076782
-54.46893692016602,-41.06757355
-53.74749374389648,-40.76251221
-53.02605056762695,-40.48999023
-52.30460739135742,-40.24186707
-51.58316802978516,-39.89409637
-50.86172485351563,-39.61344147
-50.14028167724609,-39.36328888
-49.41883850097656,-39.07246399
-48.69739532470703,-38.80808258
-47.9759521484375,-38.61080933
-47.25450897216797,-38.39726257
-46.53306579589844,-38.2671051
-45.81162261962891,-38.02508545
-45.09017944335938,-37.8562851
-44.36873626708984,-37.75053406
-43.64729309082031,-37.65494537
